"","g_yr","g_id","g_st","g_cy","t_p","t_p_wh","t_p_bl","t_p_na","t_p_as","t_p_nh","t_p_or","t_p_mr","I","t_h","t_h_wh","t_h_bl","t_h_na","t_h_as","t_h_nh","t_h_or","t_h_mr","t_h_hi","t_h_n_hi","t_h_wa","t_h_nw","t_h_nf","t_u","t_u_oc","t_u_vc","t_u_oc_ro","t_u_oc_oo"
"665","2010",42091202401,42,91,3554,179,2901,31,288,1,35,119,38948,1755,120,1424,12,129,1,21,48,55,1700,113,1642,864,1866,1755,111,1745,10
"666","2010",42091202402,42,91,4689,2181,1808,14,439,0,101,146,87083,1715,885,626,3,141,0,24,36,58,1657,864,851,410,1823,1715,108,364,1351
"667","2010",42091202500,42,91,5236,1983,2665,12,362,1,56,157,63438,2159,827,1118,5,148,0,13,48,68,2091,794,1365,1058,2351,2159,192,1171,988
"668","2010",42091202602,42,91,2624,2088,361,4,101,2,15,53,104476,1008,869,87,1,39,0,3,9,13,995,860,148,452,1131,1008,123,429,579
"669","2010",42091202603,42,91,3861,3268,354,9,134,1,23,72,94351,1312,1140,113,1,34,0,7,17,23,1289,1123,189,592,1374,1312,62,526,786
"670","2010",42091202604,42,91,2342,1740,415,4,103,4,26,50,87237,903,724,139,2,25,0,5,8,21,882,713,190,239,937,903,34,161,742
"671","2010",42091203000,42,91,3154,2658,209,0,223,2,15,47,111250,1072,926,56,0,76,1,6,7,13,1059,919,153,264,1204,1072,132,220,852
"672","2010",42091203103,42,91,2985,2768,62,3,116,0,9,27,120871,1019,962,20,1,30,0,2,4,12,1007,954,65,170,1063,1019,44,67,952
"673","2010",42091203104,42,91,4182,3950,88,4,85,1,3,51,101429,1692,1621,29,2,29,0,1,10,11,1681,1611,81,549,1751,1692,59,431,1261
"674","2010",42091203105,42,91,5385,4867,181,6,253,0,15,63,109680,2193,1994,84,1,94,0,5,15,29,2164,1972,221,710,2280,2193,87,385,1808
"675","2010",42091203106,42,91,1643,1484,64,2,57,0,16,20,82591,768,703,27,1,25,0,6,6,16,752,692,76,373,807,768,39,390,378
"676","2010",42091203203,42,91,4093,3099,300,1,547,2,60,84,117344,1539,1207,117,1,178,1,14,21,40,1499,1185,354,381,1612,1539,73,565,974
"677","2010",42091203204,42,91,6558,5273,247,3,931,2,22,80,101176,2710,2292,102,2,291,1,6,16,45,2665,2256,454,877,2905,2710,195,746,1964
"678","2010",42091203205,42,91,2211,1777,263,1,119,0,21,30,128611,790,659,91,0,32,0,3,5,13,777,650,140,154,823,790,33,87,703
"679","2010",42091203207,42,91,3255,2899,93,3,214,1,15,30,111932,1164,1061,36,2,59,0,3,3,17,1147,1046,118,225,1202,1164,38,160,1004
"680","2010",42091203208,42,91,2758,2402,79,2,238,1,15,21,123438,1259,1135,35,1,78,1,3,6,14,1245,1124,135,481,1395,1259,136,136,1123
"681","2010",42091203302,42,91,5907,5157,384,3,251,1,42,69,93873,2232,1991,140,1,77,1,8,14,39,2193,1964,268,541,2298,2232,66,145,2087
"682","2010",42091203303,42,91,4155,3255,462,10,308,1,54,65,73846,1848,1543,163,2,111,1,11,17,40,1808,1520,328,799,1939,1848,91,567,1281
"683","2010",42091203304,42,91,3528,2735,371,5,296,1,44,76,70991,1629,1306,165,1,121,0,15,21,36,1593,1283,346,700,1783,1629,154,726,903
"684","2010",42091203401,42,91,6153,5083,684,3,206,1,68,108,60256,2894,2452,318,2,77,1,20,24,65,2829,2412,482,1306,3006,2894,112,830,2064
"685","2010",42091203402,42,91,6189,5035,461,8,528,2,59,96,75246,2836,2352,214,6,212,2,17,33,57,2779,2316,520,1231,3114,2836,278,1016,1820
"686","2010",42091203403,42,91,3192,2824,195,0,82,8,18,65,59360,1652,1517,79,0,33,2,3,18,29,1623,1497,155,854,1725,1652,73,383,1269
"687","2010",42091203500,42,91,6077,2990,2191,17,118,6,535,220,56037,2475,1341,903,6,55,1,116,53,222,2253,1265,1210,1004,2656,2475,181,1150,1325
"688","2010",42091203601,42,91,3243,838,1641,28,54,0,491,191,40891,989,276,548,8,14,0,106,37,234,755,189,800,289,1111,989,122,605,384
"689","2010",42091203602,42,91,3763,2001,1265,11,47,3,223,213,60139,1363,817,433,3,15,1,50,44,119,1244,767,596,437,1446,1363,83,386,977
"690","2010",42091203700,42,91,1545,799,535,3,47,0,123,38,43819,425,226,138,0,18,0,33,10,64,361,204,221,172,474,425,49,226,199
"691","2010",42091203801,42,91,3709,1757,1025,5,99,0,609,214,43682,1277,753,332,2,28,0,123,39,190,1087,704,573,412,1385,1277,108,579,698
"692","2010",42091203803,42,91,5630,2112,1713,12,98,6,1369,320,48299,1879,890,595,5,36,1,288,64,462,1417,762,1117,709,2207,1879,328,1387,492
"693","2010",42091203804,42,91,3241,1232,1263,19,54,9,501,163,34210,1047,468,414,5,20,2,106,32,192,855,397,650,331,1196,1047,149,579,468
"694","2010",42091203901,42,91,3709,918,1649,44,19,8,982,89,34012,1050,260,550,8,4,1,205,22,338,712,159,891,372,1259,1050,209,842,208
"695","2010",42091203902,42,91,3536,1460,1097,11,183,2,654,129,31019,1458,692,465,7,108,0,153,33,298,1160,578,880,739,1686,1458,228,1240,218
"696","2010",42091204002,42,91,3285,2465,357,10,286,0,92,75,64318,1401,1100,157,3,104,0,24,13,45,1356,1082,319,535,1460,1401,59,585,816
"697","2010",42091204007,42,91,2257,1828,164,1,217,0,13,34,60556,956,793,73,0,72,0,2,16,16,940,782,174,401,1007,956,51,456,500
"698","2010",42091204008,42,91,2865,2550,85,2,156,2,14,56,73147,1190,1067,46,1,57,1,3,15,26,1164,1046,144,440,1214,1190,24,397,793
"699","2010",42091204009,42,91,1439,1247,83,0,82,0,1,26,63125,643,587,19,0,30,0,0,7,9,634,580,63,277,677,643,34,98,545
"700","2010",42091204010,42,91,2582,2336,95,1,122,0,8,20,107823,941,867,32,1,38,0,1,2,6,935,862,79,180,950,941,9,24,917
"701","2010",42091204101,42,91,4321,4054,108,8,46,0,40,65,65858,1979,1895,38,4,16,0,13,13,37,1942,1874,105,971,2102,1979,123,646,1333
"702","2010",42091204102,42,91,3512,2890,400,2,96,0,56,68,70909,1829,1578,159,1,53,0,21,17,52,1777,1551,278,1167,2584,1829,755,1002,827
"703","2010",42091204200,42,91,1320,1189,47,6,44,0,11,23,99000,587,544,19,3,12,0,2,7,14,573,532,55,277,658,587,71,166,421
"704","2010",42091204300,42,91,2434,2064,143,2,165,2,17,41,81875,1152,1016,61,0,62,0,4,9,24,1128,998,154,533,1322,1152,170,253,899
"705","2010",42091204400,42,91,3241,2927,92,5,148,0,10,59,131607,1194,1079,43,3,53,0,4,12,19,1175,1063,131,265,1250,1194,56,284,910
"706","2010",42091204500,42,91,4752,4383,120,2,168,0,17,62,159400,1450,1344,43,0,47,0,5,11,33,1417,1319,131,303,1519,1450,69,130,1320
"707","2010",42091204600,42,91,4612,4187,96,5,223,0,30,71,201537,1567,1456,25,1,70,0,9,6,23,1544,1438,129,246,1627,1567,60,71,1496
"708","2010",42091204701,42,91,2173,1958,57,2,113,0,18,25,118214,1068,993,22,0,42,0,5,6,10,1058,986,82,492,1137,1068,69,175,893
"709","2010",42091204702,42,91,3402,2977,92,2,238,1,22,70,120281,1296,1177,30,0,69,1,8,11,28,1268,1161,135,360,1345,1296,49,186,1110
"710","2010",42091204800,42,91,5020,4674,70,0,205,0,18,53,176944,1939,1856,16,0,57,0,2,8,12,1927,1845,94,490,2112,1939,173,263,1676
"711","2010",42091204900,42,91,5178,4626,225,0,218,3,23,83,184875,1765,1684,23,0,50,1,3,4,28,1737,1660,105,442,1904,1765,139,170,1595
"712","2010",42091205000,42,91,2517,1923,227,3,236,0,28,100,53750,757,635,72,2,32,0,3,13,25,732,615,142,385,837,757,80,368,389
"713","2010",42091205100,42,91,1853,1447,183,0,166,2,13,42,79539,687,598,28,0,48,0,3,10,17,670,584,103,377,759,687,72,433,254
"714","2010",42091205200,42,91,2848,2625,39,0,122,0,16,46,108125,1249,1166,22,0,43,0,5,13,24,1225,1145,104,520,1345,1249,96,330,919
"715","2010",42091205300,42,91,1867,1058,592,6,78,1,47,85,53926,891,577,243,1,35,0,13,22,32,859,558,333,536,988,891,97,559,332
"716","2010",42091205400,42,91,5990,5068,186,2,566,2,55,111,87781,2609,2263,94,0,209,1,17,25,77,2532,2212,397,1035,2790,2609,181,1136,1473
"717","2010",42091205501,42,91,3514,2566,672,8,132,8,41,87,55685,1618,1293,238,2,48,2,11,24,45,1573,1269,349,782,1806,1618,188,754,864
"718","2010",42091205502,42,91,3565,3158,70,0,268,0,11,58,144659,1317,1194,28,0,82,0,2,11,20,1297,1177,140,257,1356,1317,39,59,1258
"719","2010",42091205503,42,91,4827,3895,382,2,441,0,23,84,95893,1902,1640,105,0,138,0,3,16,29,1873,1616,286,590,1984,1902,82,160,1742
"720","2010",42091205600,42,91,4314,3899,83,2,191,3,15,121,81929,1884,1739,44,0,74,1,5,21,33,1851,1714,170,786,1995,1884,111,736,1148
"721","2010",42091205700,42,91,4554,3636,360,14,128,0,259,157,46350,2008,1683,171,7,44,0,72,31,165,1843,1601,407,966,2161,2008,153,1051,957
"722","2010",42091205801,42,91,2643,1561,149,5,851,0,24,53,57794,1579,1072,90,1,382,0,10,24,33,1546,1049,530,990,1739,1579,160,1160,419
"723","2010",42091205805,42,91,3070,2332,131,10,469,1,65,62,63818,1229,1007,46,1,146,1,17,11,34,1195,992,237,373,1280,1229,51,214,1015
"724","2010",42091205806,42,91,2050,1652,87,2,213,0,51,45,59631,847,725,31,1,74,0,9,7,18,829,716,131,303,903,847,56,313,534
"725","2010",42091205807,42,91,2248,1258,150,10,626,0,126,78,73920,1032,661,73,2,244,0,31,21,68,964,627,405,530,1237,1032,205,705,327
"726","2010",42091205808,42,91,5340,4143,254,11,806,0,19,107,102813,1896,1546,81,2,243,0,4,20,41,1855,1515,381,446,1942,1896,46,205,1691
"727","2010",42091205809,42,91,2811,2328,117,10,291,2,23,40,105208,989,855,35,5,82,0,4,8,18,971,842,147,185,1008,989,19,45,944
"728","2010",42091205903,42,91,2719,2375,108,3,166,0,12,55,123185,1013,911,41,2,50,0,2,7,16,997,898,115,208,1042,1013,29,37,976
"729","2010",42091205904,42,91,2141,1874,128,3,85,0,10,41,134286,929,834,54,2,30,0,2,7,13,916,823,106,282,973,929,44,65,864
"730","2010",42091205905,42,91,3436,2479,311,7,532,0,32,75,66112,1672,1282,135,2,210,0,17,26,57,1615,1250,422,927,1798,1672,126,1041,631
"731","2010",42091205906,42,91,1937,1592,116,2,145,4,35,43,88661,841,711,53,1,53,2,10,11,17,824,702,139,333,878,841,37,163,678
"732","2010",42091206004,42,91,6147,4485,1108,6,371,0,67,110,87692,1598,1388,75,3,102,0,11,19,48,1550,1356,242,448,1676,1598,78,528,1070
"733","2010",42091206005,42,91,4397,3922,95,4,281,0,61,34,81840,1540,1421,27,2,74,0,10,6,34,1506,1400,140,323,1584,1540,44,126,1414
"734","2010",42091206006,42,91,3032,2868,54,1,74,1,7,27,69306,1449,1384,24,0,30,0,2,9,11,1438,1377,72,635,1628,1449,179,465,984
"735","2010",42091206007,42,91,6068,4481,391,3,1056,1,57,79,91230,2191,1719,94,0,342,0,15,21,43,2148,1691,500,608,2300,2191,109,667,1524
"736","2010",42091206102,42,91,8290,6781,324,11,1000,0,32,142,110417,3214,2742,132,2,307,0,9,22,54,3160,2698,516,947,3319,3214,105,377,2837
"737","2010",42091206104,42,91,2940,2558,109,7,193,3,12,58,115313,981,871,34,1,61,1,2,11,16,965,859,122,198,1004,981,23,83,898
"738","2010",42091206105,42,91,5442,4852,167,2,335,0,14,72,142625,1470,1335,38,1,82,0,3,11,23,1447,1315,155,156,1496,1470,26,78,1392
"739","2010",42091206106,42,91,4547,4189,136,8,138,1,20,55,97688,1695,1588,50,1,43,0,3,10,24,1671,1570,125,424,1730,1695,35,216,1479
"740","2010",42091206201,42,91,2666,2377,135,7,53,0,30,64,45036,1249,1146,57,4,18,0,10,14,31,1218,1128,121,581,1343,1249,94,599,650
"741","2010",42091206202,42,91,2086,1884,106,4,27,0,16,49,58281,883,817,38,2,11,0,5,10,27,856,796,87,371,1008,883,125,465,418
"742","2010",42091206300,42,91,5089,4549,206,8,195,1,33,97,104896,1378,1284,40,1,39,0,7,7,24,1354,1267,111,420,1427,1378,49,378,1000
"743","2010",42091206400,42,91,3509,3130,113,9,157,1,29,70,75321,1353,1232,50,2,47,1,9,12,25,1328,1218,135,374,1407,1353,54,257,1096
"744","2010",42091206501,42,91,4182,3534,195,0,336,0,30,87,107188,1323,1139,63,0,96,0,10,15,28,1295,1120,203,215,1359,1323,36,97,1226
"745","2010",42091206502,42,91,4957,4513,177,3,137,0,21,106,97247,1696,1572,52,1,44,0,6,21,35,1661,1548,148,382,1748,1696,52,195,1501
"746","2010",42091206600,42,91,1385,1314,34,1,10,1,6,19,50479,635,604,17,1,4,0,3,6,11,624,597,38,326,697,635,62,239,396
"747","2010",42091206702,42,91,3403,961,2040,0,10,0,390,2,NA,5,5,0,0,0,0,0,0,0,5,5,0,2,6,5,1,1,4
"748","2010",42091206703,42,91,3700,3334,78,1,155,1,67,64,113607,1405,1315,23,0,44,1,13,9,28,1377,1301,104,364,1495,1405,90,181,1224
"749","2010",42091206704,42,91,6612,5992,153,6,332,1,28,100,106823,2327,2155,57,2,89,0,10,14,35,2292,2131,196,459,2444,2327,117,213,2114
"750","2010",42091206801,42,91,6825,5736,198,0,771,0,20,100,121330,2424,2125,62,0,222,0,4,11,29,2395,2101,323,587,2590,2424,166,418,2006
"751","2010",42091206802,42,91,2925,2576,73,1,229,2,15,29,95156,1133,1022,28,1,71,0,5,6,14,1119,1013,120,293,1184,1133,51,114,1019
"752","2010",42091206901,42,91,4438,3541,218,1,544,1,45,88,58625,1827,1509,92,1,189,1,11,24,47,1780,1476,351,683,1901,1827,74,860,967
"753","2010",42091206904,42,91,5407,4675,240,13,361,1,20,97,63245,2448,2197,99,5,122,1,5,19,37,2411,2170,278,956,2559,2448,111,837,1611
"754","2010",42091206905,42,91,4780,4058,180,4,447,0,26,65,95724,1762,1548,68,1,127,0,5,13,19,1743,1531,231,421,1801,1762,39,142,1620
"755","2010",42091206906,42,91,2953,2684,89,1,126,1,14,38,86932,1250,1157,36,0,39,0,6,12,18,1232,1148,102,423,1285,1250,35,190,1060
"756","2010",42091207001,42,91,7792,6955,271,6,400,2,58,100,107003,2674,2448,88,2,109,1,12,14,46,2628,2417,257,482,2777,2674,103,475,2199
"757","2010",42091207003,42,91,2897,2657,67,0,123,0,12,38,94449,1131,1046,30,0,44,0,3,8,17,1114,1035,96,355,1179,1131,48,421,710
"758","2010",42091207004,42,91,4270,3938,98,3,141,0,30,60,70536,1655,1555,40,1,40,0,9,10,34,1621,1532,123,503,1708,1655,53,445,1210
"759","2010",42091207101,42,91,5783,5385,67,9,193,5,29,95,83884,2039,1936,22,3,58,2,6,12,18,2021,1925,114,423,2106,2039,67,454,1585
"760","2010",42091207103,42,91,4095,3757,110,6,163,0,18,41,97651,1410,1333,30,3,37,0,4,3,15,1395,1321,89,225,1446,1410,36,111,1299
"761","2010",42091207104,42,91,3186,3039,36,7,79,1,8,16,64138,1212,1179,9,0,17,0,2,5,9,1203,1174,38,342,1249,1212,37,119,1093
"762","2010",42091207201,42,91,2502,2194,78,5,93,1,66,65,62500,969,877,29,3,25,1,22,12,64,905,839,130,299,1013,969,44,356,613
"763","2010",42091207202,42,91,4116,3471,90,12,217,1,220,105,55536,1672,1488,36,7,57,1,54,29,146,1526,1420,252,595,1743,1672,71,739,933
"764","2010",42091207300,42,91,2665,2265,93,1,156,4,87,59,75962,998,904,30,1,31,2,18,12,65,933,863,135,287,1056,998,58,370,628
"765","2010",42091207400,42,91,2504,2425,20,5,24,0,13,17,86875,888,870,7,4,4,0,1,2,7,881,865,23,167,923,888,35,92,796
"766","2010",42091207500,42,91,3299,3168,45,1,33,0,19,33,96859,1154,1127,9,0,7,0,5,6,14,1140,1118,36,216,1199,1154,45,141,1013
"767","2010",42091207600,42,91,3686,3589,41,7,8,0,10,31,71532,1489,1463,12,5,2,0,2,5,11,1478,1453,36,429,1580,1489,91,224,1265
"768","2010",42091207800,42,91,6464,6184,98,2,94,8,34,44,84272,2354,2298,23,1,18,3,6,5,25,2329,2284,70,472,2424,2354,70,191,2163
"769","2010",42091207900,42,91,2383,2297,33,0,16,0,5,32,55345,1100,1070,14,0,6,0,1,9,15,1085,1057,43,470,1141,1100,41,353,747
"770","2010",42091208000,42,91,3843,3458,78,3,201,3,47,53,62500,1286,1238,18,0,12,1,11,6,34,1252,1217,69,366,1317,1286,31,414,872
"771","2010",42091208100,42,91,2951,2766,67,4,29,1,28,56,59931,1117,1070,18,3,5,0,9,12,23,1094,1060,57,340,1173,1117,56,377,740
"772","2010",42091208201,42,91,2187,2149,5,0,8,1,3,21,77537,786,781,2,0,0,0,0,3,3,783,778,8,149,811,786,25,69,717
"773","2010",42091208203,42,91,4364,4175,62,6,47,0,13,61,64890,1655,1602,26,3,11,0,3,10,29,1626,1579,76,431,1731,1655,76,476,1179
"774","2010",42091208204,42,91,3644,3459,39,22,62,1,21,40,92936,1171,1131,12,3,18,0,4,3,9,1162,1124,47,172,1198,1171,27,92,1079
"775","2010",42091208301,42,91,2639,2555,19,1,18,0,5,41,81810,1014,1000,4,1,4,0,0,5,4,1010,996,18,234,1061,1014,47,89,925
"776","2010",42091208302,42,91,8300,7872,111,8,200,2,21,86,99673,2783,2670,43,4,49,0,3,14,36,2747,2646,137,392,2858,2783,75,120,2663
"777","2010",42091208400,42,91,3523,3384,54,5,22,5,17,36,85494,1379,1334,21,1,5,1,10,7,20,1359,1324,55,426,1450,1379,71,263,1116
"778","2010",42091208500,42,91,4840,4566,95,15,66,2,46,50,82963,1834,1754,34,5,24,0,10,7,35,1799,1733,101,477,1908,1834,74,216,1618
"779","2010",42091208601,42,91,6127,5699,144,8,188,3,12,73,92361,2214,2092,56,3,50,1,3,9,27,2187,2069,145,514,2305,2214,91,295,1919
"780","2010",42091208603,42,91,6479,5956,249,8,158,1,26,81,78955,2473,2309,93,2,52,0,3,14,22,2451,2291,182,727,2560,2473,87,417,2056
"781","2010",42091208604,42,91,5468,4888,218,6,229,1,40,86,81919,2205,1998,92,2,80,0,13,20,32,2173,1975,230,840,2334,2205,129,645,1560
"782","2010",42091208702,42,91,3469,3280,107,0,31,1,1,49,102716,1283,1229,35,0,14,1,0,4,19,1264,1214,69,251,1326,1283,43,67,1216
"783","2010",42091208703,42,91,3857,3554,166,6,56,3,20,52,82232,1516,1439,54,1,13,1,2,6,18,1498,1425,91,431,1573,1516,57,197,1319
"784","2010",42091208704,42,91,4733,3456,947,5,104,3,30,188,72683,1698,1325,310,2,32,1,4,24,51,1647,1293,405,491,1752,1698,54,497,1201
"785","2010",42091208801,42,91,1178,823,226,6,4,0,51,68,23250,520,400,82,3,3,0,16,16,33,487,389,131,271,602,520,82,368,152
"786","2010",42091208802,42,91,3225,2640,376,4,30,4,54,117,55705,1348,1162,128,3,8,1,21,25,45,1303,1145,203,549,1441,1348,93,541,807
"787","2010",42091208901,42,91,3537,2816,502,7,26,2,54,130,47830,1541,1310,174,3,7,0,21,26,59,1482,1285,256,636,1697,1541,156,582,959
"788","2010",42091208903,42,91,2991,1962,809,6,31,4,52,127,49917,1191,849,291,1,12,1,14,23,41,1150,831,360,416,1299,1191,108,426,765
"789","2010",42091208904,42,91,3297,1834,1027,22,36,2,177,199,28875,1379,875,382,7,13,1,61,40,146,1233,811,568,706,1633,1379,254,1071,308
"790","2010",42091208905,42,91,2586,2337,135,2,19,0,25,68,47708,1170,1083,58,0,4,0,7,18,37,1133,1062,108,462,1273,1170,103,273,897
"791","2010",42091208906,42,91,3931,2683,878,20,36,0,146,168,39615,1523,1151,301,4,12,0,39,16,88,1435,1117,406,568,1696,1523,173,598,925
"792","2010",42091209000,42,91,1632,1048,413,4,15,3,41,108,25500,649,456,149,1,2,1,21,19,57,592,433,216,211,679,649,30,310,339
"793","2010",42091209100,42,91,5315,4736,306,12,125,3,29,104,90320,1858,1697,95,5,30,2,7,22,35,1823,1677,181,372,1950,1858,92,181,1677
"794","2010",42091209201,42,91,1587,1373,138,7,18,0,10,41,64225,604,543,40,1,6,0,4,10,16,588,535,69,183,642,604,38,185,419
"795","2010",42091209202,42,91,2287,1949,229,4,6,1,25,73,44732,920,820,72,2,2,1,10,13,22,898,810,110,330,971,920,51,319,601
"796","2010",42091210100,42,91,3871,3451,187,4,114,0,45,70,81767,1494,1373,64,3,31,0,10,13,34,1460,1353,141,397,1528,1494,34,317,1177
"797","2010",42091210200,42,91,2786,2361,275,1,77,1,21,50,101389,1045,908,103,0,20,0,5,9,14,1031,901,144,218,1066,1045,21,31,1014
"798","2010",42091210300,42,91,3921,3501,271,4,97,0,8,40,103520,1507,1406,48,1,40,0,2,10,15,1492,1395,112,533,1585,1507,78,334,1173
"799","2010",42091210400,42,91,4597,3638,704,6,139,1,35,74,77659,1918,1589,258,3,41,0,8,19,29,1889,1569,349,763,2007,1918,89,553,1365
"800","2010",42091210500,42,91,4243,3284,720,10,116,0,25,88,89375,1586,1340,191,3,27,0,5,20,18,1568,1329,257,510,1635,1586,49,271,1315
"801","2010",42091210600,42,91,4097,3308,374,9,325,0,15,66,74063,1627,1380,118,1,114,0,3,11,23,1604,1363,264,540,1712,1627,85,438,1189
"802","2010",42091210700,42,91,5792,4849,152,8,697,0,14,72,114718,1991,1734,49,3,187,0,2,16,34,1957,1704,287,371,2039,1991,48,214,1777
"803","2010",42101000100,42,101,3478,2968,212,8,174,2,35,79,75505,2301,1980,150,7,104,1,17,42,76,2225,1930,371,1791,2696,2301,395,1483,818
"804","2010",42101000200,42,101,2937,711,295,3,1856,1,26,45,49928,1145,360,29,0,734,0,6,16,29,1116,340,805,620,1285,1145,140,781,364
"805","2010",42101000300,42,101,3169,2386,328,1,329,1,39,85,71250,1855,1384,234,1,175,1,21,39,79,1776,1327,528,1362,1968,1855,113,1402,453
"806","2010",42101000401,42,101,2125,1122,382,11,520,0,20,70,30000,1584,824,317,8,366,0,15,54,77,1507,772,812,1320,1790,1584,206,1240,344
"807","2010",42101000402,42,101,3142,2534,176,4,356,4,26,42,44805,2273,1884,101,4,241,2,17,24,63,2210,1840,433,1806,2709,2273,436,887,1386
"808","2010",42101000500,42,101,2329,959,899,12,341,2,56,60,45734,684,408,60,4,174,1,16,21,28,656,396,288,576,797,684,113,639,45
"809","2010",42101000600,42,101,1781,1232,265,1,162,0,48,73,62806,723,559,45,0,91,0,11,17,31,692,536,187,602,814,723,91,694,29
"810","2010",42101000700,42,101,3082,2205,287,6,468,0,33,83,38654,2176,1572,205,3,319,0,20,57,99,2077,1506,670,1832,2489,2176,313,1620,556
"811","2010",42101000801,42,101,1562,1289,49,4,169,4,13,34,83125,1017,849,34,0,109,1,7,17,50,967,808,209,758,1078,1017,61,723,294
"812","2010",42101000803,42,101,3601,2983,75,2,443,3,13,82,75219,2590,2151,54,1,326,2,10,46,86,2504,2089,501,2059,2844,2590,254,1623,967
"813","2010",42101000804,42,101,3609,2985,99,1,424,1,26,73,75357,2589,2123,78,1,314,1,22,50,111,2478,2035,554,2068,3066,2589,477,1976,613
"814","2010",42101000901,42,101,2276,1580,223,4,352,1,40,76,30781,1729,1210,160,4,278,1,24,52,66,1663,1170,559,1548,1877,1729,148,1557,172
"815","2010",42101000902,42,101,2773,1869,172,3,640,2,17,70,35425,1419,941,126,2,319,2,6,23,48,1371,908,511,1049,1582,1419,163,1189,230
"816","2010",42101001001,42,101,2603,2348,70,0,132,0,18,35,89659,1600,1464,42,0,69,0,8,17,42,1558,1430,170,1044,1733,1600,133,569,1031
"817","2010",42101001002,42,101,3612,3184,94,5,220,2,33,74,94044,2099,1884,47,2,117,1,17,31,64,2035,1840,259,1350,2348,2099,249,846,1253
"818","2010",42101001101,42,101,3586,2885,348,3,229,3,21,97,53409,2097,1737,186,1,133,1,6,33,73,2024,1673,424,1765,2263,2097,166,1440,657
"819","2010",42101001102,42,101,2659,2228,134,3,187,1,20,86,65214,1624,1400,73,0,109,1,8,33,50,1574,1365,259,1226,1741,1624,117,1060,564
"820","2010",42101001201,42,101,3778,3343,87,6,222,1,33,86,104093,2052,1833,49,1,121,1,15,32,66,1986,1787,265,1282,2193,2052,141,1006,1046
"821","2010",42101001202,42,101,5137,4330,291,9,321,3,45,138,65725,3131,2672,157,5,202,1,21,73,134,2997,2570,561,2418,3529,3131,398,2288,843
"822","2010",42101001300,42,101,4942,2886,1583,13,243,1,54,162,61143,2470,1524,751,5,117,1,18,54,71,2399,1475,995,1527,2868,2470,398,1082,1388
"823","2010",42101001400,42,101,3950,2499,1034,7,222,1,77,110,55273,2129,1362,586,5,100,1,28,47,83,2046,1316,813,1545,2373,2129,244,1286,843
"824","2010",42101001500,42,101,2708,1952,458,0,185,2,37,74,73571,1336,1015,200,0,76,0,22,23,68,1268,969,367,849,1545,1336,209,650,686
"825","2010",42101001600,42,101,2192,1871,113,3,95,2,28,80,63694,1162,1028,60,2,42,1,9,20,42,1120,1000,162,757,1294,1162,132,675,487
"826","2010",42101001700,42,101,2647,2282,163,4,97,1,39,61,86144,1392,1230,88,0,42,0,14,18,39,1353,1204,188,854,1498,1392,106,619,773
"827","2010",42101001800,42,101,2873,2022,559,2,174,0,42,74,67750,1382,1064,207,2,66,0,17,26,54,1328,1033,349,792,1628,1382,246,646,736
"828","2010",42101001900,42,101,2721,1345,1108,8,121,3,67,69,58589,1292,655,514,6,63,1,23,30,79,1213,618,674,833,1524,1292,232,619,673
"829","2010",42101002000,42,101,2092,132,1831,8,36,0,22,63,20272,861,56,763,3,13,0,8,18,22,839,52,809,388,1066,861,205,403,458
"830","2010",42101002100,42,101,2036,269,1630,7,12,1,52,65,31103,840,116,683,2,5,0,10,24,25,815,107,733,396,1090,840,250,357,483
"831","2010",42101002200,42,101,2281,597,1405,10,97,0,89,83,31277,1018,338,575,5,38,0,26,36,60,958,319,699,588,1270,1018,252,573,445
"832","2010",42101002300,42,101,2682,1847,128,3,383,1,257,63,33681,1232,956,61,2,123,0,65,25,104,1128,919,313,715,1348,1232,116,587,645
"833","2010",42101002400,42,101,5129,3230,453,55,814,4,432,141,43462,2273,1654,185,10,271,3,107,43,235,2038,1553,720,1268,2538,2273,265,1098,1175
"834","2010",42101002500,42,101,3769,1932,1350,10,268,2,96,111,32554,1669,964,536,4,95,0,31,39,96,1573,922,747,849,1818,1669,149,915,754
"835","2010",42101002701,42,101,3874,1330,885,32,1006,0,490,131,33779,1463,635,362,11,283,0,140,32,224,1239,574,889,705,1677,1463,214,855,608
"836","2010",42101002702,42,101,3566,3232,128,1,101,0,40,64,55764,1704,1582,48,1,39,0,11,23,58,1646,1538,166,933,1895,1704,191,617,1087
"837","2010",42101002801,42,101,4324,1677,349,44,1367,0,729,158,30842,1561,796,143,12,401,0,173,36,298,1263,701,860,681,1774,1561,213,816,745
"838","2010",42101002802,42,101,5539,3854,74,6,1075,1,415,114,44364,2269,1805,32,3,299,0,96,34,159,2110,1752,517,1072,2496,2269,227,834,1435
"839","2010",42101002900,42,101,4141,3495,106,2,306,0,106,126,44524,2047,1828,57,1,92,0,36,33,89,1958,1776,271,1172,2225,2047,178,771,1276
"840","2010",42101003001,42,101,4664,964,1024,11,2293,9,208,155,33951,1614,498,386,1,639,3,51,36,85,1529,473,1141,605,1803,1614,189,749,865
"841","2010",42101003002,42,101,3200,588,2007,17,330,1,164,93,23145,1320,290,840,8,108,0,43,31,72,1248,275,1045,649,1567,1320,247,710,610
"842","2010",42101003100,42,101,4437,220,3862,18,191,7,57,82,26681,1840,100,1629,4,61,2,18,26,40,1800,94,1746,779,2343,1840,503,871,969
