"","g_yr","g_id","g_st","g_cy","t_p","t_p_wh","t_p_bl","t_p_na","t_p_as","t_p_nh","t_p_or","t_p_mr","I","t_h","t_h_wh","t_h_bl","t_h_na","t_h_as","t_h_nh","t_h_or","t_h_mr","t_h_hi","t_h_n_hi","t_h_wa","t_h_nw","t_h_nf","t_u","t_u_oc","t_u_vc","t_u_oc_ro","t_u_oc_oo"
"1","1990",34005700102,34,5,2895.99997957677,2845.99997992938,30.9999997813811,3.99999997179111,6.99999995063445,NA,7.99999994358222,NA,NA,1100.9999922355,1075.99999241181,20.9999998519033,0,1.99999998589556,NA,1.99999998589556,NA,NA,NA,NA,NA,289.999997954855,1135.99999198868,1100.9999922355,34.9999997531722,201.999998575451,898.999993660052
"2","1990",34005700103,34,5,2266.00002947933,2058.00002677337,147.000001912384,10.0000001300941,23.0000002992165,NA,28.0000003642635,NA,NA,1014.00001319154,930.000012098753,66.0000008586212,3.00000003902824,9.00000011708471,NA,6.00000007805647,NA,NA,NA,NA,NA,410.000005333859,1129.00001468763,997.000012970384,132.000001717242,314.000004084955,683.000008885429
"3","1990",34005700104,34,5,1894.00001455238,1165.00000895117,709.000005447539,7.00000005378388,8.00000006146729,NA,5.00000003841706,NA,NA,708.000005439855,468.000003595836,231.000001774868,3.00000002305023,2.00000001536682,NA,4.00000003073364,NA,NA,NA,NA,NA,217.0000016673,770.000005916227,725.000005570473,45.0000003457535,259.000001990004,466.00000358047
"4","1990",34005700200,34,5,2775.00000637019,2706.0000062118,49.0000001124827,1.00000000229556,12.0000000275468,NA,7.00000001606895,NA,NA,1054.00000241953,1027.00000235754,21.0000000482069,0,4.00000000918226,NA,2.00000000459113,NA,NA,NA,NA,NA,307.000000704738,1084.00000248839,1054.00000241953,30.0000000688669,250.000000573891,804.000001845634
"5","1990",34005700303,34,5,2219.99998977589,1660.99999235034,530.999997554504,2.99999998618364,21.99999989868,NA,2.99999998618364,NA,NA,754.999996522882,561.999997411735,188.999999129569,0,3.99999998157818,NA,0,NA,NA,NA,NA,NA,149.999999309182,832.999996163657,798.999996320242,33.9999998434146,67.9999996868291,730.999996633413
"6","1990",34005700304,34,5,2518.00000073283,2441.00000071042,33.0000000096043,5.00000000145519,26.000000007567,NA,13.0000000037835,NA,NA,864.000000251457,841.000000244763,14.0000000040745,1.00000000029104,6.00000000174623,NA,2.00000000058208,NA,NA,NA,NA,NA,134.000000038999,838.00000024389,820.000000238651,18.0000000052387,39.0000000113505,781.000000227301
"7","1990",34005700305,34,5,4717.8019097592,4458.39433622872,137.479173550371,3.99999996604038,88.9284002602708,NA,28.9999997537927,NA,NA,1496.82634106686,1424.43701222343,41.1647159596753,0.999999991510094,23.2246129516795,NA,6.99999994057066,NA,NA,NA,NA,NA,171.931671620463,1545.88623749004,1496.58675371012,49.2994837799245,64.2728072978377,1432.31394641228
"8","1990",34005700306,34,5,2778.00000200357,2684.00000193578,29.0000000209156,6.00000000432738,59.0000000425525,NA,0,NA,NA,903.00000065127,876.000000631797,10.0000000072123,1.00000000072123,16.0000000115397,NA,0,NA,NA,NA,NA,NA,85.0000000613045,874.000000630354,874.000000630354,0,16.0000000115397,858.000000618815
"9","1990",34005700307,34,5,2379.99998021774,2252.99998127335,41.9999996509014,0.999999991688128,64.9999994597283,NA,18.9999998420744,NA,NA,758.999993691289,726.999993957269,11.9999999002575,0.999999991688128,14.9999998753219,NA,3.99999996675251,NA,NA,NA,NA,NA,65.9999994514165,796.999993375438,787.999993450245,8.99999992519315,16.9999998586982,770.999993591547
"10","1990",34005700401,34,5,2046.00001034619,2024.00001023494,7.00000003539753,4.00000002022716,3.00000001517037,NA,8.00000004045432,NA,NA,753.000003807763,747.000003777423,1.00000000505679,1.00000000505679,1.00000000505679,NA,3.00000001517037,NA,NA,NA,NA,NA,189.000000955733,746.000003772366,723.00000365606,23.0000001163062,72.0000003640889,651.000003291971
"11","1990",34005700402,34,5,3513.99998875021,3454.99998893909,25.999999916763,4.99999998399289,19.9999999359716,NA,7.99999997438863,NA,NA,1288.99999587337,1278.99999590538,0.999999996798579,2.99999999039574,3.99999998719431,NA,1.99999999359716,NA,NA,NA,NA,NA,307.999999013962,1342.99999570049,1318.99999577733,23.9999999231659,84.9999997278792,1233.99999604945
"12","1990",34005700403,34,5,4456.00000724624,4363.00000709501,34.00000005529,6.00000000975706,41.0000000666732,NA,12.0000000195141,NA,NA,1620.00000263441,1602.00000260513,2.00000000325235,4.00000000650471,8.00000001300941,NA,4.00000000650471,NA,NA,NA,NA,NA,454.000000738284,1644.00000267343,1620.00000263441,24.0000000390282,320.000000520376,1300.00000211403
"13","1990",34005700405,34,5,1803.00000968149,1783.0000095741,9.00000004832691,1.00000000536966,7.0000000375876,NA,3.00000001610897,NA,NA,675.000003624518,664.000003565452,5.00000002684828,1.00000000536966,4.00000002147863,NA,1.00000000536966,NA,NA,NA,NA,NA,164.000000880624,675.000003624518,653.000003506386,22.0000001181324,104.000000558444,549.000002947942
"14","1990",34005700407,34,5,5096.90153227353,4088.82928657766,690.205415828707,13.7903179985756,237.882985475429,NA,66.1935263931628,NA,NA,2853.21679390529,2375.38227525464,353.032140763535,8.96370669907412,91.7056146905276,NA,24.1330564975073,NA,NA,NA,NA,NA,1642.42687363035,3216.59167316775,2868.38614370372,348.205529464033,2535.34996403812,333.0361796656
"15","1990",34005700408,34,5,2295.18091940077,1841.24933820954,310.796810149031,6.20976009233118,107.118420147428,NA,29.8065908024437,NA,NA,1284.80643651289,1069.64009573896,158.968328133793,4.03633234907227,41.2947367571527,NA,10.8669435339112,NA,NA,NA,NA,NA,739.576368535465,1448.43362665676,1291.63868722975,156.794939427011,1141.65117132044,149.98751590931
"16","1990",34005700501,34,5,5218.99999181558,5034.99999210413,92.9999998541577,1.99999999686361,82.9999998698397,NA,5.99999999059082,NA,NA,2121.99999667229,2054.99999677736,40.999999935704,1.99999999686361,21.9999999654997,NA,1.99999999686361,NA,NA,NA,NA,NA,614.999999035559,2205.99999654056,2121.99999667229,83.9999998682715,536.999999157879,1584.99999751441
"17","1990",34005700502,34,5,2026.19805114457,1933.60562683363,31.5208252973389,0,61.0715990135941,NA,0,NA,NA,712.173646561751,686.562976007663,10.8352836959602,0,14.7753868581276,NA,0,NA,NA,NA,NA,NA,127.068326979897,716.113749723918,696.413233913081,19.7005158108368,83.7271921960564,612.686041717025
"18","1990",34005700503,34,5,3514.05578817268,2730.01728541326,700.022607593884,19.0021193706707,46.0123628686852,NA,19.0014129261763,NA,NA,1271.37265195845,969.362407922199,279.006358546518,10.0007064640668,11.0028257995073,NA,2.00035322616168,NA,NA,NA,NA,NA,280.094664110279,1324.38819384106,1290.37335844013,34.0148354009289,226.110205783465,1064.26315265667
"19","1990",34005700504,34,5,2987.94420766928,2878.9827092966,63.9773935399244,5.99788064436791,34.9876370921461,NA,3.99858709624527,NA,NA,1054.62734663469,1025.63759018691,17.9936419331037,1.99929354812264,7.99717419249055,NA,0.999646774061318,NA,NA,NA,NA,NA,267.905335448433,1098.61180469339,1056.62664018281,41.9851645105754,311.889793507131,744.736846675682
"20","1990",34005700505,34,5,2337.99999164325,2127.99999239386,34.999999874899,0.999999996425686,163.999999413812,NA,9.99999996425686,NA,NA,658.999997644527,610.999997816094,7.99999997140549,0.999999996425686,38.9999998606017,NA,0,NA,NA,NA,NA,NA,47.999999828433,689.999997533723,653.999997662399,35.9999998713247,36.9999998677504,616.999997794648
"21","1990",34005700602,34,5,2946.99998424397,2775.99998515821,85.999999540204,4.99999997326768,75.9999995936687,NA,3.99999997861414,NA,NA,925.999995049174,884.999995268379,20.9999998877242,0.999999994653535,17.9999999037636,NA,0.999999994653535,NA,NA,NA,NA,NA,112.99999939585,947.999994931552,925.999995049174,21.9999998823778,69.9999996257475,855.999995423426
"22","1990",34005700603,34,5,4908.25455428187,4117.2440929101,687.00587839211,16.0001992645994,60.0013948312917,NA,28.0029888837671,NA,NA,1777.0901650351,1477.08697678382,268.001992689409,6.00009963149569,19.0002988948891,NA,7.00079703548363,NA,NA,NA,NA,NA,432.025305960924,2008.09245659689,1777.08827208251,231.004184514377,605.024907514135,1172.06336456838
"23","1990",34005700605,34,5,5323.00012875763,4995.00012082366,142.000003434827,13.000000314456,160.000003870227,NA,13.000000314456,NA,NA,1667.00004032293,1573.00003804917,50.0000012094461,4.00000009675568,37.0000008949901,NA,3.00000007256676,NA,NA,NA,NA,NA,213.00000515224,1700.00004112117,1667.00004032293,33.0000007982344,324.00000783721,1343.00003248572
"24","1990",34005700701,34,5,3176.00000776444,3107.00000759575,58.0000001417939,0,5.00000001222361,NA,6.00000001466833,NA,NA,1238.00000302657,1212.000002963,23.0000000562286,0,1.00000000244472,NA,2.00000000488944,NA,NA,NA,NA,NA,340.000000831206,1251.00000305835,1238.00000302657,13.0000000317814,307.00000075053,931.000002276036
"25","1990",34005700702,34,5,2242.9999909261,2144.99999132255,57.9999997653649,3.99999998381827,15.9999999352731,NA,19.9999999190914,NA,NA,866.99999649261,838.999996605882,18.9999999231368,0.999999995954568,2.9999999878637,NA,4.99999997977284,NA,NA,NA,NA,NA,306.999998758052,928.999996241793,885.999996415747,42.9999998260464,370.999998499145,514.999997916602
"26","1990",34005700703,34,5,2554.74543153984,2449.75589325738,58.9941215110962,1.9998007291897,13.9986051043279,NA,29.9970109378455,NA,NA,904.90982995834,872.913018291305,19.998007291897,0.999900364594851,2.99970109378455,NA,7.9992029167588,NA,NA,NA,NA,NA,253.974692607092,927.907538344021,885.911723031038,41.9958153129837,249.975091148713,635.936631882325
