"","g_yr","g_id","g_st","g_cy","t_p","t_p_wh","t_p_bl","t_p_na","t_p_as","t_p_nh","t_p_or","t_p_mr","I","t_h","t_h_wh","t_h_bl","t_h_na","t_h_as","t_h_nh","t_h_or","t_h_mr","t_h_hi","t_h_n_hi","t_h_wa","t_h_nw","t_h_nf","t_u","t_u_oc","t_u_vc","t_u_oc_ro","t_u_oc_oo"
"1","1980",34005700102,34,5,3007.99997878692,2963.99997909721,24.9999998236945,0.999999992947778,12.9999999083211,NA,4.99999996473889,NA,NA,1088.99999232013,1067.99999246823,15.9999998871644,0,2.99999997884333,NA,1.99999998589556,NA,2.99999997884333,1085.99999234129,NA,NA,279.999998025378,1125.9999920592,1088.99999232013,36.9999997390678,208.999998526086,879.999993794044
"2","1980",34005700103,34,5,2077.87142546919,2022.2255815975,38.4805531678956,3.03541942816322,9.02951627469719,NA,5.10035500092952,NA,NA,884.356596311886,859.928013984225,17.357743458325,0.02361292608999,5.01180652809206,NA,2.03541941515381,NA,7.02951624867837,877.327080063208,NA,NA,332.269199083452,962.61633951361,877.397918841477,85.2184206721324,259.434488616395,617.963430225082
"3","1980",34005700104,34,5,1999.12859163881,1216.77443867027,754.5194435872,5.964580581717,4.9704838180975,NA,16.8996449815315,NA,NA,733.643411551191,493.071994755272,228.642255632485,3.976387054478,1.988193527239,NA,5.964580581717,NA,4.9704838180975,728.672927733094,NA,NA,213.730804178192,777.383669150449,740.602088896527,36.7815802539215,241.565513559538,499.036575336989
"4","1980",34005700200,34,5,3068.00000704279,2977.0000068339,80.0000001836452,2.00000000459113,6.00000001377337,NA,3.00000000688669,NA,NA,1088.00000249757,1059.000002431,26.0000000596847,1.00000000229556,2.00000000459113,NA,0,NA,2.00000000459113,1086.00000249298,NA,NA,283.000000649645,1130.00000259399,1088.00000249757,42.0000000964137,281.000000645054,807.000001852516
"5","1980",34005700303,34,5,2309.9999893614,1665.99999232731,622.999997130802,1.99999999078909,6.99999996776182,NA,11.9999999447346,NA,NA,737.999996601175,529.999997559109,201.999999069698,0.999999995394546,2.99999998618364,NA,1.99999999078909,NA,0.999999995394546,736.99999660578,NA,NA,102.999999525638,739.999996591964,713.999996711706,25.9999998802582,72.9999996638019,640.999997047904
"6","1980",34005700304,34,5,2847.00000082859,2748.00000079977,64.0000000186265,3.00000000087311,29.0000000084402,NA,3.00000000087311,NA,NA,869.000000252912,841.000000244763,20.0000000058208,2.00000000058208,5.00000000145519,NA,1.00000000029104,NA,5.00000000145519,864.000000251457,NA,NA,80.0000000232831,909.000000264554,893.000000259897,16.0000000046566,46.0000000133878,847.000000246509
"7","1980",34005700305,34,5,5031.7036317545,4800.07471690422,133.359379905958,1.99999998302019,75.2695351395939,NA,20.999999821712,NA,NA,1376.98778632856,1310.82307058113,40.0898449191827,0.999999991510094,17.0748709046541,NA,7.99999993208075,NA,2.01497419281668,1374.97281213574,NA,NA,98.4974201561283,1393.74819882749,1376.58348266405,17.164716163433,53.1530137128548,1323.4304689512
"8","1980",34005700306,34,5,3178.00000229207,3076.0000022185,34.0000000245218,7.00000000504861,60.0000000432737,NA,1.00000000072123,NA,NA,886.000000639009,859.000000619536,12.0000000086548,2.00000000144246,12.0000000086548,NA,1.00000000072123,NA,5.00000000360615,881.000000635403,NA,NA,67.0000000483224,893.000000644058,880.000000634682,13.000000009376,19.0000000137034,861.000000620979
"9","1980",34005700307,34,5,2737.99997724209,2672.99997778237,29.9999997506438,0,33.9999997173963,NA,0.999999991688128,NA,NA,739.999993849215,722.999993990516,10.9999999085694,0,5.99999995012877,NA,0,NA,5.99999995012877,733.999993899086,NA,NA,27.9999997672676,745.999993799343,745.999993799343,0,8.99999992519315,736.99999387415
"10","1980",34005700401,34,5,2176.00001100358,2173.00001098841,1.00000000505679,1.00000000505679,0,NA,1.00000000505679,NA,NA,750.000003792593,748.000003782479,1.00000000505679,1.00000000505679,0,NA,0,NA,2.00000001011358,748.000003782479,NA,NA,171.000000864711,760.000003843161,742.000003752139,18.0000000910222,68.0000003438618,674.000003408277
