STATE,COUNTY,TRACT,Geo_FIPS,Geo_FIPS_1940,Geo_FIPS_1950,Geo_FIPS_1960,Neighborhood
42,101,038600,42101038600,4210102219000,4210102217000,4210105914000,CHESTNUT_HILL
42,101,038600,42101038600,4210102219000,4210102217000,4210105916000,CHESTNUT_HILL
42,101,038600,42101038600,4210102219000,4210102214000,4210105911000,CHESTNUT_HILL
42,101,038600,42101038600,4210102219000,4210102214000,4210105914000,CHESTNUT_HILL
42,101,038600,42101038600,4210102219000,4210102214000,4210105916000,CHESTNUT_HILL
42,101,038600,42101038600,4210102217000,4210102220000,4210105911000,CHESTNUT_HILL
42,101,038600,42101038600,4210102217000,4210102220000,4210105914000,CHESTNUT_HILL
42,101,038600,42101038600,4210102217000,4210102220000,4210105916000,CHESTNUT_HILL
42,101,038600,42101038600,4210102217000,4210102219000,4210105911000,CHESTNUT_HILL
42,101,038600,42101038600,4210102217000,4210102219000,4210105914000,CHESTNUT_HILL
42,101,038600,42101038600,4210102217000,4210102219000,4210105916000,CHESTNUT_HILL
42,101,038600,42101038600,4210102217000,4210102217000,4210105911000,CHESTNUT_HILL
42,101,038600,42101038600,4210102217000,4210102217000,4210105914000,CHESTNUT_HILL
42,101,038600,42101038600,4210102217000,4210102217000,4210105916000,CHESTNUT_HILL
42,101,038600,42101038600,4210102217000,4210102214000,4210105911000,CHESTNUT_HILL
42,101,038600,42101038600,4210102217000,4210102214000,4210105914000,CHESTNUT_HILL
42,101,038600,42101038600,4210102217000,4210102214000,4210105916000,CHESTNUT_HILL
42,101,038600,42101038600,4210102214000,4210102220000,4210105911000,CHESTNUT_HILL
42,101,038600,42101038600,4210102214000,4210102220000,4210105914000,CHESTNUT_HILL
42,101,038600,42101038600,4210102214000,4210102220000,4210105916000,CHESTNUT_HILL
42,101,038600,42101038600,4210102214000,4210102219000,4210105911000,CHESTNUT_HILL
42,101,038600,42101038600,4210102214000,4210102219000,4210105914000,CHESTNUT_HILL
42,101,038600,42101038600,4210102214000,4210102219000,4210105916000,CHESTNUT_HILL
42,101,038600,42101038600,4210102214000,4210102217000,4210105911000,CHESTNUT_HILL
42,101,038600,42101038600,4210102214000,4210102217000,4210105914000,CHESTNUT_HILL
42,101,038600,42101038600,4210102214000,4210102217000,4210105916000,CHESTNUT_HILL
42,101,038600,42101038600,4210102214000,4210102214000,4210105911000,CHESTNUT_HILL
42,101,038600,42101038600,4210102214000,4210102214000,4210105914000,CHESTNUT_HILL
42,101,038600,42101038600,4210102214000,4210102214000,4210105916000,CHESTNUT_HILL
42,101,038700,42101038700,4210102208000,4210102208000,4210102208000,CHESTNUT_HILL
42,101,038700,42101038700,4210102208000,4210102208000,4210102209000,CHESTNUT_HILL
42,101,038700,42101038700,4210102208000,4210102208000,4210102210000,CHESTNUT_HILL
42,101,038700,42101038700,4210102208000,4210102209000,4210102208000,CHESTNUT_HILL
42,101,038700,42101038700,4210102208000,4210102209000,4210102209000,CHESTNUT_HILL
42,101,038700,42101038700,4210102208000,4210102209000,4210102210000,CHESTNUT_HILL
42,101,038700,42101038700,4210102208000,4210102210000,4210102208000,CHESTNUT_HILL
42,101,038700,42101038700,4210102208000,4210102210000,4210102209000,CHESTNUT_HILL
42,101,038700,42101038700,4210102208000,4210102210000,4210102210000,CHESTNUT_HILL
42,101,038700,42101038700,4210102209000,4210102208000,4210102208000,CHESTNUT_HILL
42,101,038700,42101038700,4210102209000,4210102208000,4210102209000,CHESTNUT_HILL
42,101,038700,42101038700,4210102209000,4210102208000,4210102210000,CHESTNUT_HILL
42,101,038700,42101038700,4210102209000,4210102209000,4210102208000,CHESTNUT_HILL
42,101,038700,42101038700,4210102209000,4210102209000,4210102209000,CHESTNUT_HILL
42,101,038700,42101038700,4210102209000,4210102209000,4210102210000,CHESTNUT_HILL
42,101,038700,42101038700,4210102209000,4210102210000,4210102208000,CHESTNUT_HILL
42,101,038700,42101038700,4210102209000,4210102210000,4210102209000,CHESTNUT_HILL
42,101,038700,42101038700,4210102209000,4210102210000,4210102210000,CHESTNUT_HILL
42,101,038700,42101038700,4210102210000,4210102208000,4210102208000,CHESTNUT_HILL
42,101,038700,42101038700,4210102210000,4210102208000,4210102209000,CHESTNUT_HILL
42,101,038700,42101038700,4210102210000,4210102208000,4210102210000,CHESTNUT_HILL
42,101,038700,42101038700,4210102210000,4210102209000,4210102208000,CHESTNUT_HILL
42,101,038700,42101038700,4210102210000,4210102209000,4210102209000,CHESTNUT_HILL
42,101,038700,42101038700,4210102210000,4210102209000,4210102210000,CHESTNUT_HILL
42,101,038700,42101038700,4210102210000,4210102210000,4210102208000,CHESTNUT_HILL
42,101,038700,42101038700,4210102210000,4210102210000,4210102209000,CHESTNUT_HILL
42,101,038700,42101038700,4210102210000,4210102210000,4210102210000,CHESTNUT_HILL
42,101,038800,42101038800,4210102221000,4210102221000,4210105910000,MOUNT_AIRY_WEST
42,101,038800,42101038800,4210102221000,4210102221000,4210105912000,MOUNT_AIRY_WEST
42,101,038800,42101038800,4210102221000,4210102218000,4210105910000,MOUNT_AIRY_WEST
42,101,038800,42101038800,4210102221000,4210102218000,4210105912000,MOUNT_AIRY_WEST
42,101,038800,42101038800,4210102218000,4210102221000,4210105910000,MOUNT_AIRY_WEST
42,101,038800,42101038800,4210102218000,4210102221000,4210105912000,MOUNT_AIRY_WEST
42,101,038800,42101038800,4210102218000,4210102218000,4210105910000,MOUNT_AIRY_WEST
42,101,038800,42101038800,4210102218000,4210102218000,4210105912000,MOUNT_AIRY_WEST
42,101,038900,42101038900,4210102202000,4210102202000,4210102202000,GERMANTOWN_EAST
42,101,038900,42101038900,4210102202000,4210102202000,4210102203000,GERMANTOWN_EAST
42,101,038900,42101038900,4210102202000,4210102203000,4210102202000,GERMANTOWN_EAST
42,101,038900,42101038900,4210102202000,4210102203000,4210102203000,GERMANTOWN_EAST
42,101,038900,42101038900,4210102203000,4210102202000,4210102202000,GERMANTOWN_EAST
42,101,038900,42101038900,4210102203000,4210102202000,4210102203000,GERMANTOWN_EAST
42,101,038900,42101038900,4210102203000,4210102203000,4210102202000,GERMANTOWN_EAST
42,101,038900,42101038900,4210102203000,4210102203000,4210102203000,GERMANTOWN_EAST
42,101,039000,42101039000,4210103554000,4210103554000,4210103505000,CRESCENTVILLE
42,101,039000,42101039000,4210103554000,4210103554000,4210103504000,CRESCENTVILLE
42,101,039000,42101039000,4210103554000,4210103551000,4210103505000,CRESCENTVILLE
42,101,039000,42101039000,4210103554000,4210103551000,4210103504000,CRESCENTVILLE
42,101,039000,42101039000,4210103554000,4210103550000,4210103505000,CRESCENTVILLE
42,101,039000,42101039000,4210103554000,4210103550000,4210103504000,CRESCENTVILLE
42,101,039000,42101039000,4210103551000,4210103554000,4210103505000,CRESCENTVILLE
42,101,039000,42101039000,4210103551000,4210103554000,4210103504000,CRESCENTVILLE
42,101,039000,42101039000,4210103551000,4210103551000,4210103505000,CRESCENTVILLE
42,101,039000,42101039000,4210103551000,4210103551000,4210103504000,CRESCENTVILLE
42,101,039000,42101039000,4210103551000,4210103550000,4210103505000,CRESCENTVILLE
42,101,039000,42101039000,4210103551000,4210103550000,4210103504000,CRESCENTVILLE
42,101,039000,42101039000,4210103550000,4210103554000,4210103505000,CRESCENTVILLE
42,101,039000,42101039000,4210103550000,4210103554000,4210103504000,CRESCENTVILLE
42,101,039000,42101039000,4210103550000,4210103551000,4210103505000,CRESCENTVILLE
42,101,039000,42101039000,4210103550000,4210103551000,4210103504000,CRESCENTVILLE
42,101,039000,42101039000,4210103550000,4210103550000,4210103505000,CRESCENTVILLE
42,101,039000,42101039000,4210103550000,4210103550000,4210103504000,CRESCENTVILLE
42,101,980000,42101980000,4210101505000,4210101505000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210101505000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210101505000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210101505000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210101505000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210101505000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210102902000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210102902000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210102902000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210102902000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210102902000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210102902000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210103407000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210103407000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210103407000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210103407000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210103407000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210103407000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210102402000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210102402000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210102402000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210102402000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210102402000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210102402000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210103206000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210103206000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210103206000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210103206000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210103206000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210103206000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210102804000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210102804000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210102804000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210102804000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210102804000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210101505000,4210102804000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210101505000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210101505000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210101505000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210101505000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210101505000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210101505000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210102902000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210102902000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210102902000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210102902000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210102902000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210102902000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210103407000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210103407000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210103407000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210103407000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210103407000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210103407000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210102402000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210102402000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210102402000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210102402000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210102402000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210102402000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210103206000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210103206000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210103206000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210103206000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210103206000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210103206000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210102804000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210102804000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210102804000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210102804000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210102804000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210102902000,4210102804000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210101505000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210101505000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210101505000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210101505000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210101505000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210101505000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210102902000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210102902000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210102902000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210102902000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210102902000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210102902000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210103407000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210103407000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210103407000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210103407000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210103407000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210103407000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210102402000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210102402000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210102402000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210102402000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210102402000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210102402000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210103206000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210103206000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210103206000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210103206000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210103206000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210103206000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210102804000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210102804000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210102804000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210102804000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210102804000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210103407000,4210102804000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210101505000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210101505000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210101505000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210101505000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210101505000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210101505000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210102902000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210102902000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210102902000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210102902000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210102902000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210102902000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210103407000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210103407000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210103407000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210103407000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210103407000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210103407000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210102402000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210102402000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210102402000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210102402000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210102402000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210102402000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210103206000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210103206000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210103206000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210103206000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210103206000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210103206000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210102804000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210102804000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210102804000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210102804000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210102804000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210102402000,4210102804000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210101505000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210101505000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210101505000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210101505000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210101505000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210101505000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210102902000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210102902000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210102902000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210102902000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210102902000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210102902000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210103407000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210103407000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210103407000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210103407000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210103407000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210103407000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210102402000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210102402000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210102402000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210102402000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210102402000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210102402000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210103206000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210103206000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210103206000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210103206000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210103206000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210103206000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210102804000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210102804000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210102804000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210102804000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210102804000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210103206000,4210102804000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210101505000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210101505000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210101505000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210101505000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210101505000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210101505000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210102902000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210102902000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210102902000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210102902000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210102902000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210102902000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210103407000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210103407000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210103407000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210103407000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210103407000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210103407000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210102402000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210102402000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210102402000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210102402000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210102402000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210102402000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210103206000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210103206000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210103206000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210103206000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210103206000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210103206000,4210102804000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210102804000,4210101504000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210102804000,4210102902000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210102804000,4210105207000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210102804000,4210103206000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210102804000,4210102402000,EAST_PARK
42,101,980000,42101980000,4210102804000,4210102804000,4210102804000,EAST_PARK
42,101,980100,42101980100,4210102103000,4210102103000,4210102103000,WISSAHICKON_PARK
42,101,980100,42101980100,4210102103000,4210102103000,4210105918000,WISSAHICKON_PARK
42,101,980100,42101980100,4210102103000,4210102213000,4210102103000,WISSAHICKON_PARK
42,101,980100,42101980100,4210102103000,4210102213000,4210105918000,WISSAHICKON_PARK
42,101,980100,42101980100,4210102213000,4210102103000,4210102103000,WISSAHICKON_PARK
42,101,980100,42101980100,4210102213000,4210102103000,4210105918000,WISSAHICKON_PARK
42,101,980100,42101980100,4210102213000,4210102213000,4210102103000,WISSAHICKON_PARK
42,101,980100,42101980100,4210102213000,4210102213000,4210105918000,WISSAHICKON_PARK
42,101,980200,42101980200,,,4210105706000,RHAWNHURST
42,101,980400,42101980400,4210104025000,4210104025000,4210104018000,AIRPORT
42,101,980500,42101980500,,,,HUNTING_PARK
42,101,980700,42101980700,4210103907000,4210103907000,4210103908000,RIVERFRONT
42,101,980700,42101980700,4210103907000,4210103907000,4210103901000,RIVERFRONT
42,101,980700,42101980700,4210103907000,4210103907000,4210100101000,RIVERFRONT
42,101,980700,42101980700,4210103907000,4210103908000,4210103908000,RIVERFRONT
42,101,980700,42101980700,4210103907000,4210103908000,4210103901000,RIVERFRONT
42,101,980700,42101980700,4210103907000,4210103908000,4210100101000,RIVERFRONT
42,101,980700,42101980700,4210103907000,4210103906000,4210103908000,RIVERFRONT
42,101,980700,42101980700,4210103907000,4210103906000,4210103901000,RIVERFRONT
42,101,980700,42101980700,4210103907000,4210103906000,4210100101000,RIVERFRONT
42,101,980700,42101980700,4210103907000,4210103901000,4210103908000,RIVERFRONT
42,101,980700,42101980700,4210103907000,4210103901000,4210103901000,RIVERFRONT
42,101,980700,42101980700,4210103907000,4210103901000,4210100101000,RIVERFRONT
42,101,980700,42101980700,4210103907000,4210100101000,4210103908000,RIVERFRONT
42,101,980700,42101980700,4210103907000,4210100101000,4210103901000,RIVERFRONT
42,101,980700,42101980700,4210103907000,4210100101000,4210100101000,RIVERFRONT
42,101,980700,42101980700,4210103907000,4210103909000,4210103908000,RIVERFRONT
42,101,980700,42101980700,4210103907000,4210103909000,4210103901000,RIVERFRONT
42,101,980700,42101980700,4210103907000,4210103909000,4210100101000,RIVERFRONT
42,101,980700,42101980700,4210103908000,4210103907000,4210103908000,RIVERFRONT
42,101,980700,42101980700,4210103908000,4210103907000,4210103901000,RIVERFRONT
42,101,980700,42101980700,4210103908000,4210103907000,4210100101000,RIVERFRONT
42,101,980700,42101980700,4210103908000,4210103908000,4210103908000,RIVERFRONT
42,101,980700,42101980700,4210103908000,4210103908000,4210103901000,RIVERFRONT
42,101,980700,42101980700,4210103908000,4210103908000,4210100101000,RIVERFRONT
42,101,980700,42101980700,4210103908000,4210103906000,4210103908000,RIVERFRONT
42,101,980700,42101980700,4210103908000,4210103906000,4210103901000,RIVERFRONT
42,101,980700,42101980700,4210103908000,4210103906000,4210100101000,RIVERFRONT
42,101,980700,42101980700,4210103908000,4210103901000,4210103908000,RIVERFRONT
42,101,980700,42101980700,4210103908000,4210103901000,4210103901000,RIVERFRONT
42,101,980700,42101980700,4210103908000,4210103901000,4210100101000,RIVERFRONT
42,101,980700,42101980700,4210103908000,4210100101000,4210103908000,RIVERFRONT
42,101,980700,42101980700,4210103908000,4210100101000,4210103901000,RIVERFRONT
42,101,980700,42101980700,4210103908000,4210100101000,4210100101000,RIVERFRONT
42,101,980700,42101980700,4210103908000,4210103909000,4210103908000,RIVERFRONT
42,101,980700,42101980700,4210103908000,4210103909000,4210103901000,RIVERFRONT
42,101,980700,42101980700,4210103908000,4210103909000,4210100101000,RIVERFRONT
42,101,980700,42101980700,4210103906000,4210103907000,4210103908000,RIVERFRONT
42,101,980700,42101980700,4210103906000,4210103907000,4210103901000,RIVERFRONT
